Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Guzzler? ,Air Aspiration Method Desc,Trans Desc,# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,Carline Class Desc,Release Date,EPA FE Label Dataset ID,Var Valve Timing?,Var Valve Lift?,Energy Storage Device Desc,# Batteries,Battery Type Desc,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Regen Braking Type Desc,"Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,# Drive Motor Gen,Motor Gen Type Desc,Rated Motor Gen Power (kW),Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System)  Description,MFR Calculated Gas Guzzler MPG ,FE Rating (1-10 rating on Label),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Jaguar Land Rover L,Land Rover,Range Rover LWB,JLX,5.0,8,Auto(S8),14,19,16,,Supercharged,Semi-Automatic,8,Y,N,4-Wheel Drive,15,Gasoline (Premium Unleaded Recommended),3100,3100,Standard SUV 4WD,7/13/15,18203,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,N,N,N,5W20 ACEA A1/B1,Yes,,3,,6500,653,474,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Jaguar Land Rover L,Land Rover,Range Rover Sport,JLX,5.0,8,Auto(S8),14,19,16,,Supercharged,Semi-Automatic,8,Y,N,4-Wheel Drive,15,Gasoline (Premium Unleaded Recommended),3100,3100,Standard SUV 4WD,7/13/15,18147,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,N,N,N,5W20 ACEA A1/B1,Yes,,3,,6500,629,463,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Jaguar Land Rover L,Land Rover,LR4,JLX,3.0,6,Auto(S8),15,19,16,,Supercharged,Semi-Automatic,8,Y,N,4-Wheel Drive,15,Gasoline (Premium Unleaded Recommended),3100,3100,Standard SUV 4WD,6/15/15,18059,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,N,N,N,5W20 ACEA A1/B1,Yes,,3,,6500,610,456,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,CORVETTE,GMX,6.2,8,Auto(S8),13,23,16,G,Supercharged,Semi-Automatic,8,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),3100,3100,Two Seaters,6/22/15,18652,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30,No,20.5,3,,6500,665,385,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,Transit T150 Wagon FFV,FMX,3.7,6,Auto(S6),14,18,16,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),2800,2800,"Vans, Passenger Type",8/28/15,18680,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W20 GF-5,No,,3,,5000,634,497,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,Transit T150 Wagon,FMX,3.5,6,Auto(S6),15,19,16,,Turbocharged,Semi-Automatic,6,Y,N,"2-Wheel Drive, Rear",15,Gasoline (Regular Unleaded Recommended),2800,2800,"Vans, Passenger Type",8/28/15,18679,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30 GF-5,No,,3,,5000,610,479,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,TUNDRA 2WD,TYX,4.6,8,Auto(S6),15,19,16,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Rear",15,Gasoline (Regular Unleaded Recommended),2800,2800,Standard Pick-up Trucks 2WD,8/6/15,18386,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,,3,,5000,597,465,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,TUNDRA 4WD,TYX,4.6,8,Auto(S6),14,18,16,,Naturally Aspirated,Semi-Automatic,6,Y,N,Part-time 4-Wheel Drive,15,Gasoline (Regular Unleaded Recommended),2800,2800,Standard Pick-up Trucks 4WD,8/6/15,18385,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,,3,,5000,632,493,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,Expedition EL 4WD,FMX,3.5,6,Auto(S6),14,20,16,,Turbocharged,Semi-Automatic,6,Y,N,Part-time 4-Wheel Drive,15,Gasoline (Regular Unleaded Recommended),2800,2800,Standard SUV 4WD,7/22/15,18254,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W-30 GF-5,No,,3,,5000,617,455,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Lincoln,Navigator L 4WD,FMX,3.5,6,Auto(S6),15,19,16,,Turbocharged,Semi-Automatic,6,Y,N,Part-time 4-Wheel Drive,15,Gasoline (Regular Unleaded Recommended),2800,2800,Standard SUV 4WD,7/22/15,18256,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W-30 GF-5,No,,3,,5000,609,467,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,S 600,MBX,6.0,12,Auto(A7),14,21,16,G,Turbocharged,Automatic,7,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),3100,3100,Large Cars,8/4/15,18659,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30 / 225.10,Yes,21,3,,6500,653,416,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,Dodge,Charger SRT8,CRX,6.2,8,Auto(A8),13,22,16,G,Supercharged,Automatic,8,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3100,3100,Large Cars,9/21/15,18983,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-40,No,20.2,3,,6500,663,403,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,Dodge,Challenger SRT8,CRX,6.2,8,Auto(A8),13,22,16,G,Supercharged,Automatic,8,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3100,3100,Midsize Cars,9/21/15,18982,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-40,No,20.2,3,,6500,663,403,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,Dodge,Challenger SRT8,CRX,6.2,8,Manual(M6),13,21,16,G,Supercharged,Manual,6,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3100,3100,Midsize Cars,9/21/15,18967,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-40,No,19.9,3,,6500,681,429,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,SHELBY GT350 MUSTANG,FMX,5.2,8,Manual(M6),14,21,16,G,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Recommended),3100,3100,Subcompact Cars,8/31/15,18685,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W20 GF5,No,21.2,3,,6500,641,419,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS PAYLOAD PACKAGE,FMX,5.0,8,Auto(S6),14,19,16,,Naturally Aspirated,Semi-Automatic,6,Y,N,Part-time 4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),2800,2800,Standard Pick-up Trucks 4WD,10/19/15,19131,N,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,No,,3,,5000,633,467,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS PAYLOAD PACKAGE,FMX,5.0,8,Auto(S6),14,20,16,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),2800,2800,Standard Pick-up Trucks 2WD,10/19/15,19128,N,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,No,,3,,5000,633,445,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Nissan,INFINITI,QX80 2WD,NSX,5.6,8,Auto(S7),14,20,16,,Naturally Aspirated,Semi-Automatic,7,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3100,3100,Standard SUV 2WD,10/2/15,19046,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,SAE 0W-20,No,,3,,6500,639,440,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Porsche,Porsche,911 GT3RS,PRX,4.0,6,Auto(AM-S7),14,20,16,G,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3100,3100,Two Seaters,4/23/15,17775,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W40,No,21.4,3,,6500,611,446,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,RAM,1500 4X2,CRX,5.7,8,Auto(A6),14,20,16,,Naturally Aspirated,Automatic,6,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Mid Grade Unleaded Recommended),2950,2950,Standard Pick-up Trucks 2WD,7/1/15,18332,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-20,No,,3,,5750,646,454,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,M5,BMX,4.4,8,Auto(AM-S7),14,20,16,G,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3100,3100,Midsize Cars,3/15/15,17652,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W30,Yes,20.7,3,,6500,652,435,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,GMC,K1500 YUKON XL 4WD,GMX,6.2,8,Auto(A8),14,20,16,,Naturally Aspirated,Automatic,8,Y,N,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),2800,2800,Standard SUV 4WD,7/20/15,18286,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W20,No,,3,,5000,616,440,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,COLORADO CAB CHASSIS 2WD,GMX,3.6,6,Auto(A6),15,17,16,,Naturally Aspirated,Automatic,6,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),2800,2800,Special Purpose Vehicle cab chassis,8/15/15,18544,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30,No,,3,,5000,579,525,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,GMC,CANYON CAB CHASSIS 2WD,GMX,3.6,6,Auto(A6),15,17,16,,Naturally Aspirated,Automatic,6,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),2800,2800,Special Purpose Vehicle cab chassis,8/15/15,18545,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30,No,,3,,5000,579,525,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,X5 M,BMX,4.4,8,Auto(S8),14,19,16,,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),3100,3100,Standard SUV 4WD,7/31/15,18750,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W30,Yes,,3,,6500,627,458,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,M6 Coupe,BMX,4.4,8,Auto(AM-S7),14,20,16,G,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3100,3100,Subcompact Cars,3/15/15,17646,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W30,Yes,20.7,3,,6500,652,435,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
